ANO,FASE,IDADE,GENERO,ANO_INGRESSO,INSTITUICAO_ENSINO,IAA,IEG,IPS,IDA,IND_PV,IAN,IPP,NOTA_MATEM,NOTA_PORT,POSSUI_DEFASAGEM,INDE_ATUAL,IPP_IMPUTADO
2022,3,14.0,1,2022,1,6.3,7.3,7.5,4.0,6.125,5.0,7.65625,5.0,7.0,1,6.1,1
2022,3,16.0,0,2019,1,8.8,6.9,7.5,3.5,6.375,2.5,7.65625,4.0,4.8,1,5.942,1
2022,3,13.0,1,2022,1,0.0,8.1,7.5,6.5,7.833,10.0,7.65625,6.8,6.8,0,7.028,1
2022,3,14.0,0,2022,1,9.6,8.5,7.5,5.2,6.0,5.0,7.65625,7.0,3.5,1,6.892,1
2022,3,15.0,1,2019,1,7.1,4.6,7.5,6.2,4.917,5.0,7.65625,5.0,7.5,1,5.604,1
2022,3,13.0,1,2022,1,0.0,4.6,7.5,3.1,5.583,10.0,7.65625,4.3,4.7,0,4.966,1
2022,3,13.0,0,2021,1,9.6,4.3,7.5,2.6,4.875,10.0,7.65625,5.0,2.7,0,5.671,1
2022,3,14.0,0,2022,1,8.3,5.3,7.5,5.0,5.708,5.0,7.65625,3.0,7.0,1,5.918,1
2022,3,14.0,1,2022,1,7.5,6.1,7.5,6.8,6.208,5.0,7.65625,7.0,6.5,1,6.549,1
2022,3,12.0,0,2022,1,9.2,6.4,7.5,3.3,5.833,10.0,7.65625,4.7,4.3,0,6.471,1
2022,3,15.0,1,2017,1,7.5,6.7,7.5,4.8,6.417,5.0,7.65625,3.0,6.0,1,6.196,1
2022,3,12.0,0,2022,1,10.0,9.4,7.5,6.9,8.5,10.0,7.65625,7.0,6.7,0,8.62,1
2022,3,14.0,0,2022,1,7.9,5.1,7.5,5.7,6.75,5.0,7.65625,3.7,4.3,1,6.328,1
2022,3,14.0,0,2022,1,8.8,7.4,7.5,3.8,5.333,5.0,7.65625,3.0,4.5,1,6.116,1
2022,3,12.0,0,2022,1,0.0,4.9,7.5,0.0,4.542,10.0,7.65625,0.0,0.0,0,4.245,1
2022,3,14.0,0,2022,1,7.9,7.4,7.5,3.8,5.5,5.0,7.65625,3.0,4.5,1,6.051,1
2022,3,13.0,0,2022,1,10.0,7.6,5.6,4.3,5.583,10.0,7.65625,3.7,6.3,0,6.719,1
2022,3,14.0,1,2022,1,8.3,7.3,7.5,6.3,6.417,5.0,7.65625,7.0,5.5,1,6.79,1
2022,3,12.0,1,2022,1,9.6,7.5,7.5,3.7,7.208,10.0,7.65625,4.0,4.0,0,7.11,1
2022,3,14.0,1,2022,1,10.0,9.0,7.5,7.8,8.417,5.0,7.65625,6.8,7.7,1,8.084,1
2022,3,14.0,1,2021,1,8.8,6.4,5.0,5.1,7.208,5.0,7.65625,4.3,6.5,1,6.331,1
2022,3,15.0,1,2021,1,0.0,3.7,7.5,3.7,5.958,5.0,7.65625,2.0,4.7,1,4.572,1
2022,3,13.0,1,2017,2,7.1,8.1,5.0,4.7,7.042,10.0,7.65625,6.3,5.0,0,6.943,1
2022,3,14.0,0,2016,2,10.0,10.0,7.5,7.7,9.125,5.0,7.65625,8.2,7.5,1,8.468,1
2022,3,13.0,0,2018,2,9.6,9.7,5.6,8.2,8.708,10.0,7.65625,8.7,7.2,0,8.673,1
2022,3,15.0,1,2022,1,7.1,8.7,5.0,6.0,7.875,5.0,7.65625,5.0,5.3,1,6.982,1
2022,3,12.0,1,2018,2,7.5,9.4,6.3,7.8,9.208,10.0,7.65625,6.7,8.0,0,8.51,1
2022,3,14.0,0,2016,2,10.0,9.9,7.5,8.4,9.25,5.0,7.65625,8.3,8.2,1,8.656,1
2022,3,13.0,0,2022,1,8.3,9.4,7.5,7.6,9.167,10.0,7.65625,8.0,6.7,0,8.639,1
2022,3,13.0,1,2021,1,8.3,8.2,7.5,5.8,7.875,10.0,7.65625,5.3,5.7,0,7.72,1
2022,3,13.0,0,2022,1,9.2,7.6,7.5,5.2,7.292,10.0,7.65625,4.0,5.5,0,7.429,1
2022,3,14.0,0,2017,1,6.7,7.4,5.0,2.9,4.292,5.0,7.65625,2.3,4.2,1,5.097,1
2022,3,12.0,1,2022,1,8.3,8.6,7.5,6.6,7.625,10.0,7.65625,6.7,6.5,0,7.958,1
2022,3,15.0,0,2018,1,10.0,8.1,5.6,6.3,6.625,5.0,7.65625,5.3,6.3,1,7.022,1
2022,3,14.0,0,2018,1,9.2,2.8,7.5,0.9,3.875,5.0,7.65625,1.3,1.2,1,4.277,1
2022,3,15.0,0,2019,1,9.2,3.6,5.0,1.8,3.75,5.0,7.65625,1.0,3.7,1,4.312,1
2022,3,14.0,0,2019,1,10.0,7.4,5.6,5.3,6.917,5.0,7.65625,5.0,6.8,1,6.715,1
2022,3,14.0,0,2019,1,7.5,3.8,5.0,1.3,5.542,5.0,7.65625,1.0,2.3,1,4.563,1
2022,3,12.0,1,2019,1,8.8,8.5,5.0,5.2,6.708,10.0,7.65625,5.3,6.7,0,7.192,1
2022,3,14.0,1,2018,1,0.0,6.4,5.6,3.6,6.708,5.0,7.65625,4.0,5.2,1,5.149,1
2022,3,12.0,1,2018,1,10.0,7.3,5.6,4.8,6.125,10.0,7.65625,2.7,6.2,0,6.926,1
2022,3,16.0,0,2017,1,8.8,2.9,7.5,0.9,4.625,2.5,7.65625,0.0,2.7,1,4.182,1
2022,3,13.0,1,2019,1,10.0,8.2,7.5,5.0,6.458,10.0,7.65625,5.7,5.2,0,7.44,1
2022,3,14.0,1,2019,1,8.8,7.2,5.6,5.8,7.042,5.0,7.65625,6.2,5.8,1,6.763,1
2022,3,15.0,0,2021,1,0.0,5.8,5.6,3.4,5.625,5.0,7.65625,1.3,5.5,1,4.786,1
2022,3,15.0,1,2019,1,5.8,5.6,7.5,3.7,4.417,5.0,7.65625,3.0,2.8,1,5.319,1
2022,3,15.0,1,2022,1,10.0,9.2,5.6,5.8,6.625,5.0,7.65625,6.0,5.5,1,7.087,1
2022,3,13.0,0,2019,1,8.3,7.7,7.5,6.9,7.917,10.0,7.65625,5.3,7.0,0,7.926,1
2022,3,16.0,1,2019,1,7.5,5.8,5.6,6.0,6.583,2.5,7.65625,5.0,6.7,1,5.987,1
2022,3,15.0,1,2016,1,10.0,7.4,5.0,3.3,6.292,5.0,7.65625,2.3,4.8,1,6.012,1
2022,3,14.0,1,2021,1,9.2,6.7,6.3,5.7,7.208,5.0,7.65625,7.0,6.8,1,6.695,1
2022,3,13.0,0,2022,1,9.2,8.6,6.3,8.9,7.25,10.0,7.65625,8.7,9.5,0,8.231,1
2022,3,13.0,1,2019,2,8.3,8.4,6.9,7.9,8.125,10.0,7.65625,8.0,7.2,0,8.226,1
2022,3,15.0,1,2022,1,9.2,8.5,5.6,7.1,6.958,5.0,7.65625,6.3,6.5,1,7.255,1
2022,3,14.0,0,2021,1,9.2,5.7,7.5,5.1,6.417,5.0,7.65625,5.0,6.8,1,6.361,1
2022,3,14.0,1,2018,1,9.2,5.3,7.5,3.0,5.833,5.0,7.65625,3.8,4.7,1,5.679,1
2022,3,11.0,1,2019,2,7.9,8.3,7.5,8.1,7.0,10.0,7.65625,8.1,9.3,0,7.946,1
2022,3,15.0,0,2018,1,9.6,6.9,7.5,4.6,6.667,5.0,7.65625,5.0,6.0,1,6.665,1
2022,3,14.0,1,2017,1,7.1,5.7,5.6,4.3,5.125,5.0,7.65625,3.7,6.0,1,5.527,1
2022,3,14.0,0,2021,1,7.1,8.8,7.5,7.4,7.208,5.0,7.65625,7.2,7.0,1,7.411,1
2022,3,12.0,0,2018,2,8.8,9.2,5.6,6.0,7.417,10.0,7.65625,5.7,5.8,0,7.741,1
2022,3,13.0,0,2019,2,9.2,9.9,6.3,9.1,8.208,10.0,7.65625,9.7,8.3,0,8.815,1
2022,3,13.0,1,2021,2,7.5,9.2,7.5,7.1,7.333,10.0,7.65625,5.7,7.0,0,8.046,1
2022,3,13.0,1,2019,1,6.7,6.9,7.5,5.9,5.625,10.0,7.65625,5.0,6.8,0,6.806,1
2022,3,13.0,1,2019,1,8.8,6.8,7.5,4.0,5.625,10.0,7.65625,4.7,6.3,0,6.618,1
2022,3,14.0,0,2020,1,9.6,8.8,7.5,5.6,6.625,5.0,7.65625,4.5,5.8,1,7.131,1
2022,3,13.0,0,2022,1,6.7,5.1,5.6,3.8,5.958,10.0,7.65625,7.0,4.5,0,5.939,1
2022,3,16.0,1,2020,1,9.2,4.1,7.5,2.8,5.75,2.5,7.65625,4.0,3.2,1,5.063,1
2022,3,15.0,1,2022,1,7.1,5.8,6.3,3.0,5.625,5.0,7.65625,4.7,2.3,1,5.424,1
2022,3,17.0,1,2022,1,7.9,3.4,5.0,1.1,4.292,2.5,7.65625,0.7,2.5,1,3.7,1
2022,3,16.0,1,2022,1,0.0,5.6,6.3,0.0,6.833,2.5,7.65625,5.0,5.8,1,4.097,1
2022,3,14.0,1,2020,1,0.0,7.8,6.3,6.8,7.25,5.0,7.65625,5.3,7.5,1,6.236,1
2022,3,17.0,1,2022,1,10.0,3.9,6.3,1.7,6.042,2.5,7.65625,1.0,2.3,1,4.929,1
2022,3,13.0,0,2022,1,8.3,8.2,6.9,8.0,7.792,10.0,7.65625,8.0,7.5,0,8.122,1
2022,3,16.0,0,2022,1,7.9,3.7,7.5,1.8,6.292,2.5,7.65625,0.0,5.0,1,4.837,1
2022,3,13.0,0,2022,1,8.8,2.9,7.5,2.3,3.333,10.0,7.65625,2.0,3.8,0,4.875,1
2022,3,18.0,1,2022,1,9.6,5.8,7.5,0.0,5.917,2.5,7.65625,5.0,5.8,1,5.031,1
2022,3,14.0,1,2022,1,7.9,8.0,7.5,6.9,7.375,5.0,7.65625,5.3,7.7,1,7.305,1
2022,3,15.0,1,2022,1,8.8,3.6,7.5,2.8,3.833,5.0,7.65625,5.7,2.7,1,4.665,1
2022,3,13.0,1,2022,1,7.1,7.9,6.3,6.6,7.417,10.0,7.65625,6.3,5.3,0,7.478,1
2022,3,13.0,0,2019,1,9.2,6.3,5.6,5.2,5.417,10.0,7.65625,5.5,4.8,0,6.409,1
2022,3,13.0,1,2019,2,7.1,8.2,5.0,6.8,6.708,10.0,7.65625,6.3,7.3,0,7.278,1
2022,3,14.0,0,2022,1,5.4,6.9,6.3,3.1,5.875,5.0,7.65625,2.7,4.8,1,5.557,1
2022,3,13.0,1,2019,1,8.8,5.8,5.6,6.3,6.042,10.0,7.65625,6.5,7.2,0,6.802,1
2022,3,16.0,0,2022,1,9.2,7.7,6.9,4.8,6.208,2.5,7.65625,4.3,5.0,1,6.334,1
2022,3,14.0,0,2019,1,7.5,7.2,7.5,3.9,5.375,5.0,7.65625,3.8,4.0,1,6.03,1
2022,3,15.0,0,2020,1,8.8,7.7,7.5,4.3,5.542,5.0,7.65625,3.0,5.5,1,6.355,1
2022,3,14.0,0,2019,1,7.9,6.6,7.5,4.8,5.208,5.0,7.65625,2.8,6.7,1,6.058,1
2022,3,14.0,1,2021,1,8.3,6.8,7.5,5.2,5.958,5.0,7.65625,4.7,5.8,1,6.427,1
2022,3,14.0,0,2022,1,5.4,4.5,7.5,2.5,4.708,5.0,7.65625,5.0,0.0,1,4.733,1
2022,3,13.0,0,2019,1,7.9,7.4,6.9,5.0,6.167,10.0,7.65625,6.7,5.5,0,6.93,1
2022,3,14.0,1,2022,1,9.2,5.2,7.5,6.5,5.083,5.0,7.65625,7.0,6.0,1,6.151,1
2022,3,15.0,1,2022,1,7.9,7.5,7.5,4.5,6.0,5.0,7.65625,3.7,3.8,1,6.4,1
2022,3,16.0,1,2022,1,7.9,5.6,5.0,5.2,6.222,2.5,7.65625,5.0,6.2,1,5.652,1
2022,3,13.0,1,2022,1,9.6,8.1,7.5,5.2,6.167,10.0,7.65625,6.0,4.5,0,7.339,1
2022,3,14.0,1,2022,1,7.5,7.0,5.0,4.1,5.889,5.0,7.65625,4.7,5.0,1,5.8,1
2022,3,13.0,1,2022,1,5.4,5.4,5.0,5.3,6.0,10.0,7.65625,4.3,3.3,0,6.1,1
2022,3,13.0,1,2022,1,6.7,5.1,7.5,3.0,5.056,10.0,7.65625,3.0,4.2,0,5.672,1
2022,3,14.0,1,2022,1,10.0,10.0,6.9,6.1,8.389,5.0,7.65625,7.0,6.5,1,7.889,1
2022,3,13.0,0,2021,1,8.8,5.6,7.5,6.8,5.944,10.0,7.65625,4.7,5.7,0,7.04,1
2022,3,14.0,1,2019,1,8.3,6.9,6.9,5.8,6.111,5.0,7.65625,4.3,5.8,1,6.527,1
2022,3,13.0,0,2022,1,9.2,7.7,7.5,5.2,7.5,10.0,7.65625,6.3,4.3,0,7.448,1
2022,3,14.0,1,2022,1,8.8,10.0,6.9,6.4,8.667,5.0,7.65625,7.3,6.3,1,7.897,1
2022,3,12.0,1,2022,1,9.2,9.1,5.6,5.2,8.278,10.0,7.65625,5.7,6.2,0,7.792,1
2022,3,13.0,1,2022,1,7.1,8.1,5.0,4.7,6.778,10.0,7.65625,4.3,5.7,0,6.859,1
2022,3,13.0,0,2022,1,9.2,7.3,7.5,3.4,6.611,10.0,7.65625,7.3,2.5,0,6.86,1
2022,2,10.0,1,2022,1,10.0,9.3,6.9,6.8,8.611,10.0,8.333333333,6.3,7.2,0,8.27,1
2022,2,10.0,0,2022,1,9.5,6.8,7.5,6.0,8.444,10.0,8.333333333,6.0,6.0,0,7.619,1
2022,2,12.0,1,2022,1,10.0,9.7,5.0,9.0,8.944,5.0,8.333333333,8.7,9.3,1,8.22,1
2022,2,11.0,0,2021,1,8.5,8.8,7.5,2.8,7.333,10.0,8.333333333,2.3,3.2,0,6.986,1
2022,2,12.0,0,2020,1,10.0,7.0,7.5,5.3,7.5,5.0,8.333333333,4.0,6.5,1,6.823,1
2022,2,11.0,0,2019,1,7.4,6.9,4.4,5.0,5.778,10.0,8.333333333,3.0,7.0,0,6.313,1
2022,2,14.0,1,2018,1,9.5,8.8,7.5,2.5,7.056,5.0,8.333333333,2.3,2.7,1,6.446,1
2022,2,12.0,1,2019,1,9.0,8.7,7.5,3.7,6.944,5.0,8.333333333,2.3,5.0,1,6.636,1
2022,2,13.0,0,2017,2,9.5,9.0,8.1,7.5,8.5,5.0,8.333333333,7.5,7.5,1,7.883,1
2022,2,14.0,0,2018,2,8.0,5.8,3.8,2.9,6.722,5.0,8.333333333,0.2,5.7,1,5.249,1
2022,2,11.0,1,2019,2,6.9,9.2,4.4,8.0,8.722,10.0,8.333333333,7.0,9.0,0,7.961,1
2022,2,10.0,0,2022,1,9.5,9.4,7.5,7.4,6.833,10.0,8.333333333,5.8,9.0,0,7.902,1
2022,2,13.0,0,2016,1,9.5,8.5,4.4,5.1,7.889,5.0,8.333333333,4.5,5.7,1,6.787,1
2022,2,11.0,0,2022,1,10.0,9.3,7.5,5.8,7.611,10.0,8.333333333,7.5,4.0,0,7.914,1
2022,2,12.0,0,2019,1,8.5,7.3,7.5,5.8,7.611,5.0,8.333333333,5.3,6.2,1,6.837,1
2022,2,11.0,1,2019,1,6.9,9.9,7.5,8.1,8.889,10.0,8.333333333,7.1,9.2,0,8.488,1
2022,2,11.0,0,2017,1,9.0,8.2,7.5,6.5,7.667,10.0,8.333333333,6.0,7.0,0,7.721,1
2022,2,12.0,0,2022,1,8.0,7.7,7.5,5.8,7.5,5.0,8.333333333,5.0,6.5,1,6.854,1
2022,2,14.0,1,2021,1,9.0,6.7,7.5,6.6,7.5,5.0,8.333333333,5.5,7.7,1,6.941,1
2022,2,14.0,0,2020,1,9.5,7.4,7.5,5.9,7.167,5.0,8.333333333,4.2,7.7,1,6.9,1
2022,2,11.0,0,2019,1,8.5,8.3,7.5,4.5,7.5,10.0,8.333333333,2.3,6.7,0,7.263,1
2022,2,13.0,0,2021,1,9.5,5.4,5.6,3.6,6.667,5.0,8.333333333,1.3,5.8,1,5.75,1
2022,2,10.0,0,2022,1,10.0,9.1,7.5,7.0,7.889,10.0,8.333333333,6.0,8.0,0,8.143,1
2022,2,12.0,1,2019,1,9.0,10.0,5.6,8.5,8.0,5.0,8.333333333,8.5,8.5,1,7.908,1
2022,2,12.0,0,2022,1,9.0,8.7,7.5,1.8,5.833,5.0,8.333333333,0.5,3.0,1,5.864,1
2022,2,12.0,0,2021,1,9.5,7.7,7.5,3.7,3.944,5.0,8.333333333,2.2,5.2,1,5.658,1
2022,2,11.0,1,2022,1,10.0,8.8,7.5,6.5,8.611,10.0,8.333333333,7.0,6.0,0,8.206,1
2022,2,14.0,0,2022,1,9.0,7.2,7.5,4.0,8.111,5.0,8.333333333,3.2,4.8,1,6.622,1
2022,2,11.0,0,2019,1,9.0,8.1,5.6,7.0,8.389,10.0,8.333333333,7.3,6.7,0,7.834,1
2022,2,11.0,1,2022,1,7.0,10.0,7.5,7.5,8.444,10.0,8.333333333,8.0,7.0,0,8.264,1
2022,2,13.0,1,2018,1,8.5,4.3,7.5,4.5,7.333,5.0,8.333333333,2.8,6.2,1,5.858,1
2022,2,12.0,1,2018,1,5.8,5.0,7.5,4.5,6.056,5.0,8.333333333,5.5,3.5,1,5.379,1
2022,2,12.0,0,2019,1,10.0,8.4,5.0,4.6,8.278,5.0,8.333333333,5.3,3.8,1,6.69,1
2022,2,12.0,0,2022,1,8.0,9.6,7.5,8.5,7.778,5.0,8.333333333,10.0,7.0,1,7.836,1
2022,2,13.0,0,2022,1,7.5,6.5,7.5,0.0,7.556,5.0,8.333333333,0.0,0.0,1,5.412,1
2022,2,12.0,1,2019,1,9.0,7.0,7.5,4.6,7.5,5.0,8.333333333,3.3,5.8,1,6.606,1
2022,2,12.0,1,2019,1,9.5,8.5,7.5,5.2,7.5,5.0,8.333333333,4.7,5.7,1,7.075,1
2022,2,13.0,1,2022,1,7.9,9.2,6.3,5.0,6.778,5.0,8.333333333,4.0,6.0,1,6.731,1
2022,2,12.0,1,2018,1,8.5,7.9,7.5,7.9,7.5,5.0,8.333333333,6.5,9.3,1,7.413,1
2022,2,12.0,0,2022,1,10.0,10.0,6.9,2.0,7.056,5.0,8.333333333,1.0,3.0,1,6.644,1
2022,2,11.0,0,2019,1,9.5,10.0,7.5,8.8,8.167,10.0,8.333333333,9.5,8.0,0,8.75,1
2022,2,10.0,1,2022,1,8.0,10.0,5.0,7.8,7.833,10.0,8.333333333,6.0,9.5,0,8.063,1
2022,2,12.0,0,2022,1,9.5,9.4,7.5,5.5,6.833,5.0,8.333333333,6.0,5.0,1,7.181,1
2022,2,12.0,1,2018,1,8.5,7.4,6.3,6.7,7.5,5.0,8.333333333,5.2,8.2,1,6.95,1
2022,2,13.0,0,2018,2,8.0,7.9,5.0,7.3,7.5,5.0,8.333333333,5.5,9.0,1,6.969,1
2022,2,11.0,0,2022,1,9.0,6.9,7.5,4.8,6.889,10.0,8.333333333,4.0,5.5,0,6.973,1
2022,2,12.0,1,2018,2,8.5,8.2,5.0,7.2,7.611,5.0,8.333333333,5.2,9.2,1,7.066,1
2022,2,10.0,1,2022,1,9.5,8.0,6.9,8.4,7.667,10.0,8.333333333,7.8,9.0,0,8.112,1
2022,2,10.0,0,2021,1,8.5,5.5,6.9,7.8,7.389,10.0,8.333333333,8.3,7.2,0,7.304,1
2022,2,11.0,0,2022,1,6.4,9.5,5.0,7.3,6.944,10.0,8.333333333,6.5,8.0,0,7.503,1
2022,2,12.0,1,2021,1,9.0,9.8,7.5,6.9,7.944,5.0,8.333333333,5.3,8.5,1,7.747,1
2022,2,11.0,0,2019,1,9.0,9.5,7.5,5.4,7.667,10.0,8.333333333,3.3,7.5,0,7.831,1
2022,2,12.0,1,2019,1,9.0,9.0,7.5,4.3,7.5,5.0,8.333333333,2.0,6.7,1,6.957,1
2022,2,12.0,1,2021,1,9.0,7.7,5.6,6.2,6.833,5.0,8.333333333,4.3,8.0,1,6.743,1
2022,2,12.0,0,2021,1,9.0,6.8,5.6,8.1,7.889,5.0,8.333333333,8.7,7.5,1,7.203,1
2022,2,13.0,1,2022,1,8.5,8.1,7.5,5.0,6.778,5.0,8.333333333,5.0,5.0,1,6.722,1
2022,2,13.0,0,2017,1,7.9,4.4,5.0,2.5,4.833,5.0,8.333333333,2.3,2.7,1,4.556,1
2022,2,13.0,0,2018,1,9.0,8.3,6.9,3.3,6.944,5.0,8.333333333,1.5,5.2,1,6.454,1
2022,2,14.0,0,2017,1,9.0,7.7,6.3,5.4,7.333,5.0,8.333333333,4.0,6.8,1,6.777,1
2022,2,11.0,0,2019,1,9.0,9.6,7.5,8.1,7.778,10.0,8.333333333,8.0,8.2,0,8.4,1
2022,2,12.0,1,2017,1,9.0,8.4,6.3,8.1,8.0,5.0,8.333333333,8.0,8.2,1,7.558,1
2022,2,12.0,1,2022,1,7.4,7.5,5.0,4.9,6.5,5.0,8.333333333,2.7,7.2,1,6.083,1
2022,2,13.0,0,2019,1,10.0,5.9,5.6,4.0,7.222,5.0,8.333333333,3.7,4.3,1,6.104,1
2022,2,13.0,0,2019,1,7.0,8.2,7.5,3.7,6.833,5.0,8.333333333,1.3,6.0,1,6.323,1
2022,2,14.0,1,2019,1,7.9,8.5,5.6,4.5,7.722,5.0,8.333333333,3.5,5.5,1,6.654,1
2022,2,11.0,0,2019,1,8.0,8.9,7.5,3.5,7.556,10.0,8.333333333,2.0,5.0,0,7.184,1
2022,2,12.0,1,2022,1,7.4,8.8,6.3,4.7,7.722,5.0,8.333333333,4.0,5.3,1,6.776,1
2022,2,12.0,1,2022,1,10.0,8.1,7.5,5.1,8.056,5.0,8.333333333,5.0,5.2,1,7.117,1
2022,2,14.0,0,2022,1,9.5,8.8,5.6,4.8,6.778,5.0,8.333333333,3.7,5.8,1,6.418,1
2022,2,16.0,1,2018,1,10.0,5.4,5.0,4.6,6.778,2.5,8.333333333,4.7,4.5,1,5.518,1
2022,2,11.0,1,2022,1,9.5,8.6,7.5,5.9,8.444,10.0,8.333333333,4.3,7.5,0,7.897,1
2022,2,11.0,1,2018,1,9.0,8.9,7.5,4.9,8.333,10.0,8.333333333,4.2,5.7,0,7.683,1
2022,2,12.0,0,2022,1,9.0,8.0,6.3,5.6,6.556,5.0,8.333333333,4.7,6.5,1,6.556,1
2022,2,14.0,1,2017,1,9.0,5.7,6.9,2.8,7.167,5.0,8.333333333,3.3,2.3,1,5.852,1
2022,2,10.0,1,2022,1,9.0,9.3,7.5,5.5,7.5,10.0,8.333333333,3.0,8.0,0,7.742,1
2022,2,12.0,1,2022,1,6.8,9.3,5.6,4.3,7.5,5.0,8.333333333,3.0,5.5,1,6.58,1
2022,2,14.0,0,2018,1,9.0,8.5,5.0,1.7,7.444,5.0,8.333333333,1.2,2.2,1,6.042,1
2022,2,12.0,1,2021,1,6.9,9.6,7.5,4.3,6.722,5.0,8.333333333,3.7,5.0,1,6.645,1
2022,2,12.0,1,2019,1,9.0,3.7,5.0,3.0,7.222,5.0,8.333333333,4.3,1.7,1,5.261,1
2022,2,12.0,0,2020,1,9.5,9.3,7.5,6.3,7.5,5.0,8.333333333,6.5,6.2,1,7.455,1
2022,2,12.0,1,2020,1,9.0,7.3,7.5,5.3,6.944,5.0,8.333333333,4.0,6.5,1,6.658,1
2022,2,13.0,0,2016,1,9.5,6.2,5.0,3.3,6.0,5.0,8.333333333,2.7,3.8,1,5.661,1
2022,2,13.0,1,2019,1,9.5,9.5,7.5,6.6,7.333,5.0,8.333333333,5.4,7.8,1,7.496,1
2022,2,13.0,0,2022,1,8.5,9.3,7.5,6.0,7.056,5.0,8.333333333,4.0,8.0,1,7.195,1
2022,2,12.0,1,2022,1,8.0,9.7,7.5,3.3,7.333,5.0,8.333333333,1.0,5.5,1,6.725,1
2022,2,11.0,1,2022,1,7.9,9.7,7.5,7.8,7.5,10.0,8.333333333,6.0,9.5,0,8.15,1
2022,2,14.0,0,2018,1,7.4,6.5,6.3,2.0,7.444,5.0,8.333333333,2.0,2.0,1,5.675,1
2022,2,12.0,1,2019,1,6.4,8.6,7.5,7.1,7.833,5.0,8.333333333,6.7,7.5,1,7.232,1
2022,2,12.0,1,2018,1,8.5,9.0,7.5,7.3,7.778,5.0,8.333333333,6.5,8.2,1,7.556,1
2022,2,12.0,1,2022,1,6.4,8.7,5.6,4.7,7.056,5.0,8.333333333,4.2,5.2,1,6.408,1
2022,2,12.0,1,2021,1,8.0,9.3,7.5,5.9,7.667,5.0,8.333333333,5.7,6.2,1,7.284,1
2022,2,11.0,1,2019,1,8.0,8.3,7.5,6.2,8.056,10.0,8.333333333,4.8,7.5,0,7.695,1
2022,2,12.0,0,2018,2,9.5,9.3,8.8,7.2,8.222,5.0,8.333333333,6.7,7.7,1,7.913,1
2022,2,13.0,1,2022,1,10.0,10.0,7.5,8.0,9.556,5.0,8.333333333,6.0,10.0,1,8.428,1
2022,2,10.0,1,2020,2,8.0,9.4,7.5,7.5,8.222,10.0,8.333333333,6.5,8.5,0,8.175,1
2022,2,12.0,1,2019,2,7.5,9.2,5.6,6.9,8.389,5.0,8.333333333,5.3,8.5,1,7.359,1
2022,2,11.0,1,2019,2,9.5,9.0,5.6,4.5,8.0,10.0,8.333333333,1.3,7.7,0,7.461,1
2022,2,11.0,0,2021,1,8.5,9.3,7.5,8.8,9.111,10.0,8.333333333,9.2,8.5,0,8.717,1
2022,2,12.0,0,2022,1,8.5,10.0,7.5,2.5,7.5,5.0,8.333333333,1.0,4.0,1,6.746,1
2022,2,12.0,1,2022,1,8.4,9.6,7.5,2.3,7.667,5.0,8.333333333,0.5,4.0,1,6.647,1
2022,2,12.0,1,2022,1,9.0,10.0,7.5,7.5,8.222,5.0,8.333333333,10.0,5.0,1,7.94,1
2022,2,12.0,0,2022,1,9.0,10.0,7.5,9.0,7.5,5.0,8.333333333,9.0,9.0,1,8.117,1
2022,2,14.0,1,2022,1,9.0,6.5,7.5,4.6,7.111,5.0,8.333333333,2.3,6.8,1,6.35,1
2022,2,13.0,0,2022,1,8.0,8.5,7.5,2.5,6.778,5.0,8.333333333,3.0,2.0,1,6.245,1
2022,2,13.0,0,2022,1,6.8,8.7,7.5,9.5,7.111,5.0,8.333333333,10.0,9.0,1,7.683,1
2022,2,13.0,0,2019,1,10.0,5.3,7.5,2.7,6.611,5.0,8.333333333,2.8,2.5,1,5.811,1
2022,2,13.0,0,2022,1,9.5,8.6,7.5,8.5,6.611,5.0,8.333333333,7.5,9.5,1,7.585,1
2022,2,11.0,0,2022,1,9.0,8.1,7.5,4.5,6.778,10.0,8.333333333,5.0,4.0,0,7.175,1
2022,2,14.0,1,2019,1,10.0,6.8,5.0,5.1,6.611,5.0,8.333333333,5.7,4.5,1,6.34,1
2022,2,12.0,0,2022,1,8.5,7.3,5.0,2.6,5.778,5.0,8.333333333,2.2,3.0,1,5.557,1
2022,2,11.0,0,2022,1,9.0,8.1,7.5,5.7,6.778,10.0,8.333333333,4.8,6.5,0,7.403,1
2022,2,10.0,1,2022,1,7.9,6.2,7.5,4.7,6.444,10.0,8.333333333,3.7,5.7,0,6.599,1
2022,2,11.0,0,2022,1,9.5,8.1,7.5,2.0,6.611,10.0,8.333333333,4.0,0.0,0,6.687,1
2022,2,13.0,0,2022,1,8.5,8.3,7.5,5.8,6.611,5.0,8.333333333,6.0,5.5,1,6.875,1
2022,2,10.0,0,2022,1,8.0,8.7,7.5,7.3,6.889,10.0,8.333333333,6.5,8.0,0,7.764,1
2022,2,12.0,0,2022,1,9.0,4.9,7.5,2.3,6.5,5.0,8.333333333,3.2,1.3,1,5.519,1
2022,2,11.0,0,2022,1,9.5,9.0,6.9,5.5,5.833,10.0,8.333333333,6.0,5.0,0,7.329,1
2022,2,11.0,1,2019,1,9.0,7.9,7.5,8.0,8.333,10.0,8.333333333,8.0,8.0,0,8.188,1
2022,2,11.0,1,2022,1,10.0,8.2,7.5,7.5,8.222,10.0,8.333333333,9.0,6.0,0,8.226,1
